,date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
3111,2023-05-10 07:00:00,32.655,59.732002,23.805,38.852463,0.0,0.0,1.0,1006.7,1001.4307,37.2,4.0,6.0,100.0,0.5838242,1.9844494,6.725354,8.557102,195.52417,194.62091,16.56,35.805,30.255001,29.805,29.555,0.265,0.391,0.324,0.461
3112,2023-05-10 08:00:00,32.705,58.85105,23.605,38.02474,0.0,0.0,1.0,1006.2,1000.93427,36.300003,1.0,9.0,100.0,0.49895096,2.0336099,6.9247384,8.854829,207.89717,206.56499,16.56,35.855,30.555,29.805,29.555,0.259,0.391,0.324,0.461
3113,2023-05-10 09:00:00,32.505,58.804977,23.405,37.33664,0.0,0.0,1.0,1005.7,1000.4335,40.5,6.0,9.0,99.0,0.3636753,2.0131595,6.1305785,7.491114,220.23628,215.21768,15.84,35.355,30.755001,29.855,29.555,0.254,0.391,0.324,0.461
3114,2023-05-10 10:00:00,31.855,60.092598,23.155,36.93713,0.0,0.0,1.0,1005.5,1000.2232,42.6,15.0,10.0,77.0,0.19343278,1.88007,3.396233,4.5536795,147.99466,161.56496,12.959999,34.355,30.955,29.855,29.555,0.252,0.39,0.324,0.461
3115,2023-05-10 11:00:00,30.555,70.81689,24.655,36.11584,0.0,0.0,1.0,1006.2,1000.8972,27.0,8.0,5.0,56.0,0.09675967,1.2767613,6.489992,9.47012,176.82024,171.25392,9.0,33.055,31.055,29.855,29.555,0.251,0.39,0.324,0.461
3116,2023-05-10 12:00:00,29.605,76.59455,25.055,35.467766,0.0,0.0,1.0,1007.3,1001.9748,35.7,2.0,7.0,99.0,0.041189425,0.9697044,6.2145634,9.531505,100.00792,100.88548,11.5199995,32.205,31.105,29.855,29.555,0.237,0.386,0.324,0.461
3117,2023-05-10 13:00:00,28.555,81.14892,25.005001,34.635395,0.0,0.0,1.0,1008.1,1002.752,31.200003,0.0,2.0,100.0,0.0038837348,0.73509026,4.510787,9.957108,118.61037,130.60121,9.0,31.055,31.105,29.855,29.555,0.238,0.386,0.324,0.461
3118,2023-05-10 14:00:00,27.955,82.78833,24.755001,33.849064,0.0,0.0,1.0,1009.2,1003.8355,27.300001,2.0,3.0,79.0,0.002486678,0.6481955,4.68,8.209263,90.0,142.12495,6.12,30.205,31.055,29.855,29.555,0.238,0.386,0.324,0.461
3119,2023-05-10 15:00:00,27.055,84.693306,24.255001,32.31089,0.0,0.0,1.0,1009.7,1004.3168,22.2,2.0,12.0,44.0,0.006624655,0.54696584,6.8777895,7.5942073,47.12111,84.55976,10.799999,29.405,30.955,29.855,29.555,0.238,0.385,0.324,0.461
3120,2023-05-10 16:00:00,26.605,87.22589,24.305,32.04963,0.0,0.0,1.0,1009.9,1004.5078,42.9,11.0,18.0,74.0,0.0002539672,0.44456625,5.8048253,5.154415,29.744795,65.22488,9.72,28.805,30.855,29.855,29.555,0.238,0.385,0.324,0.461
3121,2023-05-10 17:00:00,26.305,88.517296,24.255001,31.661846,0.0,0.0,0.0,1009.5,1004.1046,7.5,0.0,8.0,9.0,0.0,0.3926289,6.193674,6.519877,54.46224,83.659904,8.64,28.355,30.755001,29.855,29.555,0.238,0.385,0.324,0.461
3122,2023-05-10 18:00:00,25.905,89.01855,23.955,31.043407,0.0,0.0,0.0,1009.2,1003.79895,10.5,2.0,1.0,27.0,0.0,0.36674142,6.4096174,9.114471,51.842735,80.909805,10.08,27.905,30.605,29.855,29.555,0.238,0.385,0.324,0.461
3123,2023-05-10 19:00:00,25.705,89.00308,23.755001,30.800385,0.0,0.0,1.0,1008.8,1003.3973,22.800001,4.0,0.0,64.0,0.0,0.36294627,5.8603754,8.12197,47.489597,77.19574,9.36,27.555,30.455,29.855,29.555,0.239,0.385,0.324,0.461
3124,2023-05-10 20:00:00,25.505001,88.98756,23.555,30.459415,0.0,0.0,1.0,1008.7,1003.2944,31.5,7.0,2.0,80.0,0.0,0.35918522,5.991594,11.592895,57.264786,64.23073,8.28,27.255001,30.305,29.855,29.555,0.239,0.385,0.324,0.461
3125,2023-05-10 21:00:00,25.605,86.350494,23.155,30.20206,0.0,0.0,1.0,1008.8,1003.3957,33.0,3.0,2.0,97.0,0.0028605785,0.44786048,6.792466,15.349684,57.99466,50.710617,9.72,27.005001,30.155,29.855,29.555,0.239,0.384,0.324,0.461
3126,2023-05-10 22:00:00,25.605,87.92901,23.455,30.322464,0.0,0.0,1.0,1008.7,1003.29626,30.6,4.0,3.0,84.0,0.0018459108,0.39605522,7.2,14.565548,53.13002,50.013176,11.5199995,26.805,29.955,29.855,29.555,0.239,0.384,0.324,0.461
3127,2023-05-10 23:00:00,25.255001,90.86588,23.655,30.34998,0.0,0.0,0.0,1009.5,1004.0853,15.6,13.0,6.0,1.0,0.0,0.2935307,5.4477882,10.931203,82.40546,72.75845,10.08,26.605,29.805,29.855,29.555,0.24,0.384,0.324,0.461
3128,2023-05-11 00:00:00,25.705,86.35999,23.255001,29.68364,0.0,0.0,1.0,1010.2,1004.7898,49.800003,19.0,6.0,97.0,0.049163267,0.45020247,11.440978,18.709612,77.27565,59.981724,6.8399997,28.205,29.755001,29.855,29.555,0.239,0.383,0.324,0.461
3129,2023-05-11 01:00:00,27.255001,82.95539,24.105,32.472984,0.0,0.0,1.0,1010.9,1005.51416,39.3,27.0,24.0,2.0,0.11047434,0.6162524,6.489992,7.771331,183.17976,166.60748,16.919998,28.555,29.705,29.855,29.555,0.239,0.383,0.324,0.461
3130,2023-05-11 02:00:00,28.955,76.267296,24.355,34.28745,0.0,0.0,0.0,1011.1,1005.743,11.700001,0.0,4.0,31.0,0.3140245,0.9471805,6.763786,8.699793,205.2011,204.44394,15.4800005,30.105,29.705,29.855,29.555,0.236,0.382,0.324,0.461
3131,2023-05-11 03:00:00,30.205,72.25144,24.655,36.734287,0.0,0.0,0.0,1010.9,1005.56616,9.0,1.0,1.0,25.0,0.47345665,1.1899526,3.9763298,4.73506,185.19434,188.74608,16.199999,31.955002,29.755001,29.855,29.555,0.231,0.382,0.324,0.461
3132,2023-05-11 04:00:00,31.305,66.642525,24.355,38.819515,0.0,0.0,0.0,1010.2,1004.88904,17.400002,2.0,7.0,38.0,0.587922,1.5231009,2.3051248,2.5959969,141.34016,146.3099,16.56,33.905,29.905,29.855,29.555,0.225,0.382,0.324,0.461
3133,2023-05-11 05:00:00,32.055,61.976997,23.855,39.92791,0.0,0.0,0.0,1009.3,1004.0067,12.9,2.0,9.0,19.0,0.6404151,1.8115258,0.8049845,1.1384199,243.43501,251.56496,15.84,35.605,30.155,29.855,29.555,0.218,0.382,0.324,0.461
3134,2023-05-11 06:00:00,32.905,58.192165,23.605,40.25774,0.0,0.0,0.0,1008.5,1003.22565,16.800001,5.0,14.0,13.0,0.665218,2.0895047,3.563818,3.8268526,224.9999,221.18582,18.0,36.855,30.455,29.855,29.555,0.211,0.382,0.324,0.46
3135,2023-05-11 07:00:00,33.305,57.242912,23.705,40.116043,0.3,0.3,51.0,1007.4,1002.13837,36.600002,16.0,25.0,24.0,0.6095674,2.1853561,4.0249224,4.1046314,243.43501,232.12495,18.0,37.455,30.755001,29.855,29.555,0.209,0.381,0.324,0.46
3136,2023-05-11 08:00:00,27.905,79.860725,24.105,31.547276,1.5,1.5,61.0,1007.6,1002.243,100.0,64.0,41.0,61.0,0.2957425,0.7562971,17.287498,22.17144,328.62704,327.6002,32.039997,36.155,31.005001,29.855,29.555,0.226,0.381,0.324,0.46
3137,2023-05-11 09:00:00,27.555,82.49427,24.305,32.373688,0.3,0.3,51.0,1007.1,1001.73975,38.7,3.0,24.0,72.0,0.20463581,0.64410686,10.086427,14.277983,304.82455,303.6901,29.88,34.555,31.205,29.905,29.555,0.228,0.381,0.324,0.46
3138,2023-05-11 10:00:00,27.855,81.547745,24.405,33.52293,0.1,0.1,51.0,1006.9,1001.5461,23.7,8.0,12.0,31.0,0.16140352,0.69090724,4.6938252,6.489992,274.39862,273.17978,19.08,33.555,31.305,29.905,29.555,0.227,0.381,0.324,0.46
3139,2023-05-11 11:00:00,27.555,82.00115,24.205,33.449585,0.0,0.0,1.0,1007.5,1002.13763,31.8,9.0,13.0,53.0,0.06465474,0.66225743,2.2768397,2.8116899,341.56494,309.8055,11.159999,32.305,31.355,29.905,29.555,0.226,0.381,0.324,0.46
3140,2023-05-11 12:00:00,26.155,90.924194,24.555,31.606983,0.1,0.1,51.0,1009.0,1003.60443,47.7,6.0,24.0,93.0,0.02193495,0.30758786,6.849467,12.313893,86.98728,105.25517,13.32,32.705,31.605,29.905,29.555,0.189,0.375,0.324,0.46
3141,2023-05-11 13:00:00,26.755001,88.55341,24.705,32.868366,0.0,0.0,1.0,1008.5,1003.1178,43.200005,0.0,22.0,100.0,0.0,0.40187478,2.968636,6.379216,104.03627,73.61038,11.5199995,31.305,31.605,29.905,29.555,0.19,0.374,0.324,0.46
3142,2023-05-11 14:00:00,26.855,90.429214,25.155,33.062683,0.0,0.0,1.0,1009.4,1004.0149,41.7,9.0,6.0,100.0,0.0,0.33798075,4.3349743,10.948973,94.76356,80.53775,9.36,30.305,31.555,29.905,29.555,0.19,0.374,0.324,0.46
3143,2023-05-11 15:00:00,26.405,93.13511,25.205,31.647804,0.3,0.3,51.0,1010.5,1005.10077,71.4,12.0,51.0,100.0,0.0010619838,0.23609495,11.183201,18.0036,176.30869,168.46541,14.759999,29.555,31.455,29.905,29.555,0.194,0.374,0.324,0.46
3144,2023-05-11 16:00:00,25.405,91.14936,23.855,30.25132,0.2,0.2,51.0,1010.6,1005.18225,38.4,2.0,11.0,100.0,0.0,0.2869594,7.9932966,17.414474,144.16226,150.2552,20.880001,28.805,31.305,29.905,29.555,0.197,0.374,0.324,0.46
3145,2023-05-11 17:00:00,25.205,91.41151,23.705,30.15704,0.0,0.0,1.0,1010.7,1005.27826,41.4,6.0,10.0,100.0,0.0,0.275177,6.638072,13.755579,130.60121,137.12111,12.599999,28.205,31.155,29.955,29.555,0.197,0.374,0.324,0.46
3146,2023-05-11 18:00:00,25.105,93.631546,24.005001,30.363834,0.0,0.0,1.0,1010.2,1004.77905,37.800003,4.0,7.0,100.0,0.0,0.20283127,5.8048253,14.57889,150.2552,147.09476,10.440001,27.755001,31.005001,29.955,29.555,0.198,0.374,0.324,0.46
3147,2023-05-11 19:00:00,25.255001,94.20174,24.255001,30.981289,0.0,0.0,1.0,1009.7,1004.28424,33.0,10.0,9.0,62.0,0.0,0.18631911,3.671294,9.220499,168.69011,141.34016,8.64,27.455,30.805,29.955,29.555,0.198,0.373,0.324,0.46
3148,2023-05-11 20:00:00,25.255001,94.768005,24.355,31.002373,0.0,0.0,1.0,1009.3,1003.88635,42.9,11.0,5.0,100.0,0.0,0.16812158,3.96,6.8777895,180.0,137.12111,5.04,27.205,30.655,29.955,29.555,0.198,0.373,0.324,0.46
3149,2023-05-11 21:00:00,25.355,94.20595,24.355,30.975365,0.0,0.0,1.0,1009.2,1003.7888,45.0,12.0,7.0,100.0,0.0,0.18729138,4.829907,9.693296,153.43501,121.328636,6.4799995,27.005001,30.455,29.955,29.555,0.199,0.373,0.324,0.46
3150,2023-05-11 22:00:00,25.505001,92.811935,24.255001,30.863071,0.0,0.0,2.0,1009.8,1004.3884,59.700005,21.0,18.0,100.0,0.0,0.23443079,6.193674,12.10157,144.46223,120.37905,8.64,26.905,30.305,29.955,29.555,0.199,0.373,0.324,0.46
3151,2023-05-11 23:00:00,25.455,91.426834,23.955,30.520313,0.0,0.0,1.0,1010.1,1004.68585,37.5,16.0,15.0,47.0,0.0,0.27878547,6.9153743,14.20062,141.34016,120.46546,10.440001,26.755001,30.155,29.955,29.555,0.2,0.373,0.324,0.46
3152,2023-05-12 00:00:00,24.755001,92.773026,23.505001,29.08297,0.0,0.0,3.0,1011.5,1006.06573,93.0,37.0,50.0,99.0,0.03321464,0.22543907,10.086427,14.113652,145.17545,142.25313,10.799999,28.655,30.305,29.955,29.555,0.192,0.371,0.323,0.46
3153,2023-05-12 01:00:00,25.655,86.61653,23.255001,30.689938,0.1,0.1,51.0,1011.4,1005.9824,57.6,29.0,21.0,63.0,0.09863975,0.44042945,4.198285,5.3517847,210.96368,199.65392,17.64,28.755001,30.205,29.955,29.555,0.192,0.371,0.323,0.46
3154,2023-05-12 02:00:00,26.605,83.632996,23.605,31.903889,0.1,0.1,51.0,1011.6,1006.1987,42.9,9.0,19.0,78.0,0.2612402,0.56964755,3.8268526,5.0911684,228.81418,224.9999,13.32,30.105,30.205,29.955,29.555,0.192,0.371,0.323,0.46
3155,2023-05-12 03:00:00,28.455,79.22006,24.505001,34.320004,0.0,0.0,1.0,1011.6,1006.2315,48.300003,15.0,19.0,78.0,0.41365045,0.80566406,5.1165614,6.638072,219.28938,220.60121,14.759999,31.855,30.205,29.955,29.555,0.189,0.371,0.323,0.46
3156,2023-05-12 04:00:00,29.855,74.8277,24.905,36.97531,0.0,0.0,2.0,1011.1,1005.7591,50.1,18.0,18.0,77.0,0.526161,1.058008,4.198285,5.8048253,239.0363,240.2552,18.72,33.705,30.355,29.955,29.555,0.183,0.37,0.324,0.46
3157,2023-05-12 05:00:00,30.655,71.04679,24.805,38.169426,0.2,0.2,51.0,1010.6,1005.2756,32.7,19.0,24.0,4.0,0.5769601,1.2739329,3.5455887,4.802999,293.9625,282.99463,18.359999,35.305,30.505001,29.955,29.555,0.179,0.37,0.324,0.46
3158,2023-05-12 06:00:00,31.605,68.31402,25.055,39.38539,0.0,0.0,1.0,1009.7,1004.39703,36.0,1.0,18.0,81.0,0.5940388,1.4714968,3.319036,4.8965297,229.39879,233.97253,18.72,36.605,30.755001,29.955,29.555,0.174,0.37,0.324,0.46
3159,2023-05-12 07:00:00,31.805,67.94668,25.155,38.953644,0.0,0.0,1.0,1008.5,1003.2068,36.9,9.0,11.0,74.0,0.56774455,1.5054898,6.12,6.6185193,298.0724,292.3802,19.08,37.455,31.005001,29.955,29.555,0.168,0.37,0.324,0.46
3160,2023-05-12 08:00:00,31.205,69.8859,25.055,37.05394,0.1,0.1,51.0,1007.9,1002.5996,34.2,3.0,12.0,81.0,0.4502482,1.367121,7.8954163,9.178235,294.22772,295.5599,24.119999,37.305,31.305,29.955,29.555,0.164,0.37,0.324,0.46
3161,2023-05-12 09:00:00,29.455,75.889275,24.755001,34.131584,0.7,0.7,53.0,1007.9,1002.5688,75.9,45.0,9.0,100.0,0.30971205,0.9903734,13.009903,16.071491,345.5792,344.40714,24.119999,36.405,31.505001,29.955,29.555,0.17,0.369,0.324,0.46
3162,2023-05-12 10:00:00,29.605,76.366615,25.005001,35.093357,0.4,0.4,51.0,1008.0,1002.6711,57.0,26.0,18.0,76.0,0.22090517,0.97915316,8.557102,10.483357,345.3791,344.05453,23.759998,35.255,31.655,30.005001,29.555,0.173,0.369,0.324,0.46
3163,2023-05-12 11:00:00,28.405,81.859276,25.005001,34.03974,0.5,0.5,53.0,1008.5,1003.1473,59.4,37.0,31.0,25.0,0.07813467,0.70126534,7.5685663,10.787993,334.65387,334.2901,19.44,33.555,31.755001,30.005001,29.555,0.179,0.369,0.324,0.46
3164,2023-05-12 12:00:00,26.705,83.39269,23.655,31.50999,0.0,0.0,3.0,1009.5,1004.1115,100.0,69.0,39.0,100.0,0.03458582,0.58141565,7.42159,7.0911775,129.09386,113.962494,12.599999,34.355,32.155,30.005001,29.555,0.145,0.367,0.324,0.46
3165,2023-05-12 13:00:00,26.555,82.12728,23.255001,31.464008,0.1,0.1,51.0,1010.3,1004.9047,35.7,6.0,4.0,93.0,0.0030333297,0.6202493,5.0528407,7.10031,184.08554,210.46547,18.0,32.255,32.155,30.005001,29.555,0.147,0.367,0.324,0.46
3166,2023-05-12 14:00:00,26.555,85.40788,23.905,31.468952,0.0,0.0,1.0,1010.6,1005.20306,24.6,3.0,4.0,65.0,0.007540577,0.50636625,7.729527,10.948973,62.24156,62.59251,12.599999,30.855,32.105,30.005001,29.555,0.147,0.367,0.324,0.46
3167,2023-05-12 15:00:00,26.355,88.786934,24.355,31.7719,0.0,0.0,1.0,1011.1,1005.6966,24.300001,4.0,4.0,61.0,0.0,0.38453722,6.2145634,10.538843,79.99209,82.14678,12.599999,29.855,31.955002,30.055,29.555,0.147,0.367,0.324,0.46
3168,2023-05-12 16:00:00,26.105,91.46649,24.605,31.955807,0.0,0.0,1.0,1011.6,1006.1895,27.6,5.0,4.0,69.0,0.0,0.2883551,4.3349743,7.9932976,94.76356,97.76508,9.72,29.105,31.855,30.055,29.555,0.148,0.367,0.324,0.46
3169,2023-05-12 17:00:00,26.105,90.64927,24.455,31.598053,0.0,0.0,1.0,1011.8,1006.3885,48.300003,20.0,15.0,71.0,0.0,0.3159747,6.130579,13.722565,86.63361,94.5139,9.36,28.605,31.705,30.055,29.555,0.148,0.366,0.324,0.46
3170,2023-05-12 18:00:00,26.255001,87.72007,24.055,31.49115,0.3,0.3,51.0,1011.6,1006.1924,39.9,6.0,16.0,83.0,0.0002658978,0.4186628,6.162207,14.764389,96.70974,88.60285,9.36,28.205,31.505001,30.055,29.555,0.152,0.366,0.324,0.46
3171,2023-05-12 19:00:00,26.305,88.517296,24.255001,32.029694,0.0,0.0,1.0,1010.9,1005.49713,37.8,6.0,19.0,70.0,0.0,0.3926289,3.671294,10.931203,78.6901,72.75845,9.0,27.905,31.355,30.055,29.555,0.153,0.366,0.324,0.46
3172,2023-05-12 20:00:00,26.155,86.14276,23.655,31.342701,0.0,0.0,1.0,1010.2,1004.798,31.800003,4.0,22.0,50.0,0.0,0.4696796,4.802999,8.225035,347.00537,23.198618,6.12,27.655,31.155,30.055,29.555,0.153,0.366,0.324,0.46
3173,2023-05-12 21:00:00,25.655,90.34756,23.955,31.244484,0.0,0.0,1.0,1010.1,1004.68933,30.900002,0.0,10.0,83.0,0.0,0.31762457,3.319036,5.937272,310.60123,345.9637,6.4799995,27.405,31.005001,30.055,29.555,0.154,0.366,0.324,0.46
3174,2023-05-12 22:00:00,26.205,83.08454,23.105,31.596062,0.0,0.0,1.0,1010.5,1005.09735,27.900002,0.0,5.0,83.0,0.0,0.5750611,1.1384199,3.0758414,71.564964,20.556128,3.96,27.205,30.855,30.055,29.555,0.154,0.366,0.324,0.46
3175,2023-05-12 23:00:00,25.605,89.26366,23.705,31.145931,0.0,0.0,1.0,1011.3,1005.8823,33.9,5.0,9.0,80.0,0.0,0.35225582,2.5959969,2.5959969,213.6901,236.3099,2.16,27.005001,30.655,30.055,29.555,0.155,0.365,0.324,0.46
3176,2023-05-13 00:00:00,27.405,87.296646,25.105,33.928223,0.0,0.0,1.0,1011.6,1006.2129,38.100002,7.0,3.0,100.0,0.03109169,0.46329045,1.9386592,7.968939,201.80147,198.43504,6.12,28.955,30.705,30.055,29.555,0.155,0.365,0.325,0.46
3177,2023-05-13 01:00:00,28.405,81.615555,24.955,34.346363,0.0,0.0,1.0,1012.4,1007.0266,36.0,6.0,3.0,96.0,0.1707839,0.71069026,5.2416787,7.8625183,195.94547,195.94547,12.959999,29.955,30.655,30.105,29.555,0.155,0.365,0.325,0.46
3178,2023-05-13 02:00:00,29.505001,76.57943,24.955,35.502434,0.0,0.0,1.0,1012.5,1007.1454,44.4,13.0,6.0,97.0,0.33112556,0.96477675,4.8433046,6.3690495,228.01286,227.29063,16.919998,31.605,30.655,30.105,29.555,0.152,0.365,0.325,0.46
3179,2023-05-13 03:00:00,30.455,71.22346,24.655,36.75657,0.0,0.0,1.0,1012.1,1006.7642,40.5,11.0,3.0,96.0,0.45264214,1.2518046,4.0249224,5.4477882,190.3048,187.59456,16.919998,33.455,30.755001,30.105,29.555,0.149,0.365,0.325,0.46
3180,2023-05-13 04:00:00,31.405,68.275635,24.855,39.216892,0.0,0.0,1.0,1011.4,1006.08466,38.7,6.0,8.0,95.0,0.5956511,1.4567013,2.8116899,3.6,219.80553,216.86998,16.199999,35.555,30.905,30.105,29.555,0.144,0.365,0.325,0.46
3181,2023-05-13 05:00:00,32.055,64.05674,24.405,39.260784,0.0,0.0,1.0,1010.9,1005.5984,30.900002,1.0,3.0,94.0,0.5727294,1.7123451,2.8799999,3.2599385,270.0,263.6599,15.84,36.955,31.105,30.105,29.555,0.138,0.364,0.325,0.46
3182,2023-05-13 06:00:00,32.505,62.635548,24.455,38.962723,0.0,0.0,1.0,1009.8,1004.51196,31.5,2.0,5.0,89.0,0.5449719,1.8257716,5.6233797,6.193674,309.8055,305.53775,18.359999,37.805,31.355,30.105,29.555,0.133,0.364,0.325,0.46
3183,2023-05-13 07:00:00,32.855,61.96604,24.605,40.14485,0.0,0.0,0.0,1008.8,1003.52313,11.700001,0.0,4.0,31.0,0.621192,1.8953748,5.315336,5.634891,298.30066,296.56497,19.8,38.905,31.605,30.105,29.555,0.127,0.364,0.325,0.46
3184,2023-05-13 08:00:00,31.655,64.551125,24.155,36.160046,0.3,0.3,51.0,1007.9,1002.60706,37.8,6.0,47.0,14.0,0.44635403,1.6510684,11.808878,12.88981,307.56866,305.9098,22.68,38.705,31.904999,30.105,29.555,0.126,0.364,0.325,0.46
3185,2023-05-13 09:00:00,30.255001,72.26011,24.705,36.475727,0.2,0.2,51.0,1007.7,1002.384,24.6,3.0,8.0,57.0,0.2583877,1.1929832,2.1897945,2.6208394,279.46225,285.94547,23.4,37.605,32.105,30.105,29.555,0.126,0.364,0.325,0.46
3186,2023-05-13 10:00:00,30.505001,70.385544,24.505001,36.399254,0.0,0.0,0.0,1007.6,1002.2889,15.3,2.0,7.0,31.0,0.21091974,1.2919588,3.5455887,4.2136917,156.0375,160.0168,11.159999,36.655,32.255,30.105,29.555,0.124,0.363,0.325,0.46
3187,2023-05-13 11:00:00,30.005001,72.21666,24.455,35.582306,0.0,0.0,0.0,1008.2,1002.87695,12.0,3.0,3.0,25.0,0.08630559,1.1778972,5.506941,7.289444,101.3099,110.22495,10.440001,35.055,32.405,30.155,29.555,0.123,0.363,0.325,0.46
3188,2023-05-13 12:00:00,27.255001,83.70523,24.255001,32.76189,0.0,0.0,1.0,1009.6,1004.22107,34.2,2.0,4.0,100.0,0.02782014,0.5891328,5.1544156,7.5599995,77.90526,90.0,10.799999,34.105,32.405,30.155,29.555,0.117,0.363,0.324,0.46
3189,2023-05-13 13:00:00,27.455,82.23542,24.155,33.15235,0.0,0.0,1.0,1010.2,1004.82135,32.7,1.0,3.0,100.0,0.0,0.64983463,3.4152596,4.73506,71.564964,81.25392,9.72,32.555,32.355,30.155,29.555,0.117,0.363,0.324,0.46
3190,2023-05-13 14:00:00,27.205,85.21765,24.505001,32.658436,0.0,0.0,1.0,1010.8,1005.4137,31.200003,0.0,2.0,100.0,0.0053463746,0.532876,6.6087217,9.904906,60.64234,70.90642,10.440001,31.305,32.305,30.155,29.555,0.117,0.363,0.324,0.46
3191,2023-05-13 15:00:00,27.005001,88.8379,25.005001,32.915836,0.0,0.0,1.0,1011.4,1006.0067,36.300003,3.0,6.0,100.0,0.0,0.39766526,5.6920996,10.823973,71.564964,93.814,10.440001,30.405,32.205,30.155,29.555,0.117,0.363,0.324,0.46
3192,2023-05-13 16:00:00,27.005001,89.63548,25.155,33.092926,0.0,0.0,1.0,1011.5,1006.1062,30.900002,0.0,2.0,99.0,0.0,0.36924434,5.154415,10.823973,65.22488,93.814,9.0,29.705,32.105,30.155,29.555,0.117,0.362,0.324,0.46
3193,2023-05-13 17:00:00,27.055,89.372665,25.155,32.97765,0.0,0.0,1.0,1011.6,1006.2066,35.4,3.0,5.0,99.0,0.0,0.37971807,6.28713,13.979871,76.75947,78.11137,8.64,29.205,31.955002,30.205,29.555,0.117,0.362,0.324,0.46
3194,2023-05-13 18:00:00,27.005001,84.68806,24.205,32.177284,0.0,0.0,1.0,1010.9,1005.5094,34.2,1.0,6.0,99.0,0.007624873,0.54555583,7.2359104,15.893093,84.2895,76.908104,10.799999,28.755001,31.805,30.205,29.555,0.118,0.362,0.324,0.46
3195,2023-05-13 19:00:00,26.605,83.632996,23.605,31.511154,0.0,0.0,1.0,1010.4,1005.0052,29.7,5.0,9.0,66.0,0.006381439,0.56964755,6.519877,13.75558,83.659904,83.99109,10.440001,28.355,31.655,30.205,29.555,0.118,0.362,0.324,0.46
3196,2023-05-13 20:00:00,26.255001,85.37769,23.605,31.270859,0.0,0.0,2.0,1010.2,1004.7999,51.9,13.0,19.0,96.0,0.0018013822,0.49854493,5.771239,11.928989,93.57626,95.19434,9.0,28.005001,31.505001,30.205,29.555,0.118,0.362,0.324,0.46
3197,2023-05-13 21:00:00,25.455,84.78117,22.705,28.779243,1.7,1.7,61.0,1010.4,1004.9843,35.4,2.0,6.0,100.0,0.022400673,0.49495482,13.70839,27.598173,60.068577,59.420856,21.599998,27.655,31.355,30.205,29.555,0.141,0.362,0.324,0.46
3198,2023-05-13 22:00:00,25.605,83.52096,22.605,29.456665,0.0,0.0,1.0,1010.7,1005.2855,33.9,2.0,8.0,91.0,0.0149020245,0.54073215,9.693296,19.05281,58.671368,67.79647,21.24,27.355,31.155,30.205,29.555,0.141,0.362,0.324,0.46
3199,2023-05-13 23:00:00,25.355,86.065704,22.855,29.962875,0.0,0.0,0.0,1011.1,1005.6786,6.3,0.0,5.0,11.0,0.0,0.45049167,5.506941,12.682018,78.6901,83.48029,14.4,27.055,31.005001,30.205,29.555,0.141,0.361,0.324,0.46
3200,2023-05-14 00:00:00,26.955,84.68281,24.155,32.772636,0.0,0.0,1.0,1011.3,1005.9066,32.4,2.0,1.0,100.0,0.033127777,0.5441475,2.5959969,7.2359104,123.690094,95.7105,7.5599995,28.705,31.005001,30.205,29.555,0.118,0.361,0.324,0.46
3201,2023-05-14 01:00:00,26.055,84.3329,23.205,30.237827,2.8,2.8,63.0,1013.1,1007.68054,50.100002,15.0,11.0,100.0,0.14476873,0.5279231,9.83268,14.007655,113.749504,115.906456,17.28,29.455,30.905,30.205,29.555,0.156,0.361,0.324,0.46
3202,2023-05-14 02:00:00,27.705,75.15939,22.905,32.0257,0.0,0.0,1.0,1013.5,1008.1082,34.5,3.0,3.0,100.0,0.25679025,0.9221525,7.653705,10.799999,48.814175,53.13002,22.68,30.355,30.855,30.205,29.555,0.156,0.361,0.324,0.46
3203,2023-05-14 03:00:00,29.955,67.99526,23.405,34.795837,0.0,0.0,1.0,1012.9,1007.5512,29.7,0.0,0.0,99.0,0.4426323,1.3531282,7.9526596,10.086427,84.805664,87.95464,18.0,32.255,30.855,30.205,29.555,0.152,0.36,0.324,0.46
3204,2023-05-14 04:00:00,31.755001,64.18584,24.155,38.47056,0.0,0.0,1.0,1012.6,1007.28424,33.9,3.0,2.0,100.0,0.5955967,1.677552,6.379216,8.225035,106.38962,113.198616,19.08,34.455,30.955,30.205,29.555,0.146,0.36,0.324,0.46
3205,2023-05-14 05:00:00,32.805,59.22946,23.805,39.83376,0.0,0.0,1.0,1011.7,1006.40704,40.800003,8.0,6.0,100.0,0.68343294,2.026219,6.87779,8.707238,173.99109,172.87508,19.08,36.455,31.155,30.205,29.555,0.14,0.36,0.324,0.46
3206,2023-05-14 06:00:00,31.205,62.353508,23.155,36.383556,0.2,0.2,51.0,1011.0,1005.6833,72.0,4.0,64.0,100.0,0.66779345,1.7094071,15.542662,18.709612,166.60748,168.90631,26.64,37.855,31.405,30.255001,29.555,0.136,0.36,0.324,0.46
